,COD_IPRESS,x,y,SECTOR_R
7703,00011888,-12.0929687,-77.030797,PRIVADO
7704,00011701,,,PRIVADO
7705,00012014,,,PRIVADO
7706,00011710,-16.44937696,-69.24529375,PUBLICO
7707,00011798,,,PRIVADO
7708,00011703,,,PRIVADO
7709,00012734,,,PRIVADO
7710,00012166,-6.51070706,-78.41900164,PUBLICO
7711,00013046,-12.20264671,-76.94985754,PRIVADO
7712,00012975,-12.1059423,-77.0015215,PRIVADO
7713,00012377,-12.1256712,-77.0030483,PRIVADO
7714,00012082,,,PRIVADO
7715,00012157,,,PRIVADO
7716,00012083,-12.72726667,-74.45251,PUBLICO
7717,00012423,,,PRIVADO
7718,00012182,,,PRIVADO
7719,00012448,,,PRIVADO
7720,00012089,,,PRIVADO
7721,00012303,,,PRIVADO
7722,00012338,-11.8281559,-77.1308115,PRIVADO
7723,00012482,,,PRIVADO
7724,00012792,,,PRIVADO
7725,00012491,,,PRIVADO
7726,00028966,-12.0626775,-75.2193164,PRIVADO
7727,00012765,-14.0705906,-75.7412817,PRIVADO
7728,00011762,,,PRIVADO
7729,00012334,-11.897433,-77.038293,PRIVADO
7730,00011845,,,PRIVADO
7731,00011928,,,PRIVADO
7732,00011714,,,PRIVADO
7733,00011715,,,PRIVADO
7734,00012080,,,PRIVADO
7735,00011933,,,PRIVADO
7736,00014364,,,PRIVADO
7737,00011881,,,PUBLICO
7738,00011882,,,PUBLICO
7739,00011883,,,PUBLICO
7740,00029008,-12.0482,-76.9729251,PRIVADO
7741,00012090,,,PRIVADO
7742,00012324,,,PRIVADO
7743,00012095,-9.0703,-78.6129,PRIVADO
7744,00012158,,,PRIVADO
7745,00012159,-16.4179086,-71.53738908,PRIVADO
7746,00012351,,,PRIVADO
7747,00013011,,,PRIVADO
7748,00012366,-12.0862486,-76.9879261,PRIVADO
7749,00013161,,,PRIVADO
7750,00012571,-12.15046171,-77.00768724,PRIVADO
7751,00030344,-16.43198741,-71.52293051,PRIVADO
7752,00012876,,,PRIVADO
7753,00011799,,,PRIVADO
7754,00011956,-12.09212822,-76.97340465,PRIVADO
7755,00011723,-6.51851744,-77.24500802,PUBLICO
7756,00011725,-6.45750797,-77.33132749,PUBLICO
7757,00011778,,,PRIVADO
7758,00011892,-13.65610714,-73.39082042,PUBLICO
7759,00012153,,,PRIVADO
7760,00011894,-13.5177661,-73.723513,PUBLICO
7761,00011896,-13.29751167,-73.7578,PUBLICO
7762,00011897,-13.54464326,-73.60550005,PUBLICO
7763,00011900,-9.10866874,-77.10772909,PUBLICO
7764,00012098,,,PRIVADO
7765,00012100,,,PRIVADO
7766,00012408,,,PRIVADO
7767,00012363,-14.07211161,-75.72841972,PRIVADO
7768,00013230,-8.125345,-79.037223,PRIVADO
7769,00012120,-12.58762167,-74.64614833,PUBLICO
7770,00012130,,,PRIVADO
7771,00012766,,,PRIVADO
7772,00012361,,,PRIVADO
7773,00013102,,,PRIVADO
7774,00013598,,,PRIVADO
7775,00012320,,,PRIVADO
7776,00012543,-12.0630794,-75.2190762,PRIVADO
7777,00010739,,,PRIVADO
7778,00030621,-11.9164803,-77.0442477,PRIVADO
7779,00011732,,,PRIVADO
7780,00011734,,,PRIVADO
7781,00011926,,,PRIVADO
7782,00011736,-12.0422874,-76.9780532,PRIVADO
7783,00011737,-3.75073,-73.25213667,PRIVADO
7784,00011907,-9.528346,-77.526591,PRIVADO
7785,00009556,,,PRIVADO
7786,00011903,,,PRIVADO
7787,00011904,,,PRIVADO
7788,00011905,,,PRIVADO
7789,00012119,,,PRIVADO
7790,00011909,-8.47012619,-74.92312223,PUBLICO
7791,00012142,-12.27509716,-76.86995712,PRIVADO
7792,00019913,-5.10065291,-80.15808408,PUBLICO
7793,00012350,-13.1754787,-74.2261968,PRIVADO
7794,00012136,,,PRIVADO
7795,00012487,,,PRIVADO
7796,00012148,-9.16042385,-75.83813474,PUBLICO
7797,00012453,-12.07001536,-75.21592219,PRIVADO
7798,00012889,,,PRIVADO
7799,00012347,-11.940837,-76.702684,PRIVADO
7800,00012507,,,PRIVADO
7801,00012750,,,PRIVADO
7802,00012355,,,PRIVADO
7803,00012379,,,PRIVADO
7804,00012202,,,PRIVADO
7805,00011751,,,PRIVADO
7806,00011755,,,PRIVADO
7807,00012145,,,PRIVADO
7808,00011817,,,PRIVADO
7809,00011765,,,PRIVADO
7810,00028664,-5.94398,-78.5182,PUBLICO
7811,00011717,,,PRIVADO
7812,00012516,,,PRIVADO
7813,00012216,-11.9906182,-77.0695164,PRIVADO
7814,00012036,,,PRIVADO
7815,00011916,,,PRIVADO
7816,00012122,,,PRIVADO
7817,00012069,,,PRIVADO
7818,00012149,,,PRIVADO
7819,00012150,-9.23625385,-76.31159961,PUBLICO
7820,00012151,-9.67367667,-76.65543,PUBLICO
7821,00012725,,,PRIVADO
7822,00012155,,,PRIVADO
7823,00012167,-9.9298454,-76.2432653,PRIVADO
7824,00012364,,,PRIVADO
7825,00012304,,,PRIVADO
7826,00012306,-7.4032191,-79.5708726,PRIVADO
7827,00012309,,,PRIVADO
7828,00029717,-3.5644801,-80.4582228,PUBLICO
7829,00030032,-13.52468991,-71.96385771,PRIVADO
7830,00011767,,,PRIVADO
7831,00011964,,,PRIVADO
7832,00012554,-14.8358687,-74.9327583,PRIVADO
7833,00011768,-13.08915833,-74.47781833,PUBLICO
7834,00011769,-12.975585,-74.83759333,PUBLICO
7835,00011861,,,PRIVADO
7836,00011921,,,PRIVADO
7837,00011969,-13.7137752,-76.1518443,PUBLICO
7838,00011925,,,PRIVADO
7839,00012246,,,PRIVADO
7840,00011967,,,PUBLICO
7841,00012234,-8.1090524,-79.0215336,PRIVADO
7842,00011938,-14.16811299,-72.79440034,PUBLICO
7843,00029821,-6.4821614,-76.3761272,PRIVADO
7844,00012277,,,PUBLICO
7845,00012169,,,PRIVADO
7846,00012993,,,PRIVADO
7847,00012551,-13.53195,-71.904183,PRIVADO
7848,00012415,,,PRIVADO
7849,00012213,,,PRIVADO
7850,00012173,,,PRIVADO
7851,00012175,,,PRIVADO
7852,00012326,,,PRIVADO
7853,00012514,,,PRIVADO
7854,00012327,,,PRIVADO
7855,00012403,,,PRIVADO
7856,00012402,,,PRIVADO
7857,00012329,,,PRIVADO
7858,00012331,,,PRIVADO
7859,00012490,,,PRIVADO
7860,00023127,-6.03439643,-76.97795642,PRIVADO
7861,00010309,-12.0282877,-77.044228,PUBLICO
7862,00030035,-13.52627547,-71.96716219,PRIVADO
7863,00011901,-13.53195,-71.9674626,PRIVADO
7864,00011773,-10.6751287,-76.2652417,PUBLICO
7865,00011774,,,PRIVADO
7866,00011786,,,PRIVADO
7867,00011777,-3.8034258,-73.3117796,PRIVADO
7868,00011815,,,PUBLICO
7869,00010159,,,PRIVADO
7870,00011942,-8.326645,-78.34449,PUBLICO
7871,00014010,,,PRIVADO
7872,00011945,-8.029865,-78.14997667,PUBLICO
7873,00011947,,,PRIVADO
7874,00016936,-12.06591702,-77.03747324,PRIVADO
7875,00011948,,,PRIVADO
7876,00011949,,,PRIVADO
7877,00012121,,,PRIVADO
7878,00012251,,,PRIVADO
7879,00029922,-17.6534749,-71.3372775,PUBLICO
7880,00012349,,,PRIVADO
7881,00012916,,,PRIVADO
7882,00012336,,,PRIVADO
7883,00012249,-12.0694391,-75.2141085,PRIVADO
7884,00012947,,,PRIVADO
7885,00012382,,,PRIVADO
7886,00012529,-9.872661,-77.009134,PRIVADO
7887,00012333,,,PRIVADO
7888,00011658,,,PRIVADO
7889,00011705,,,PRIVADO
7890,00011827,,,PRIVADO
7891,00011590,-14.32911595,-72.80406822,PUBLICO
7892,00011592,-9.930584,-76.236904,PRIVADO
7893,00011594,,,PRIVADO
7894,00012325,,,PRIVADO
7895,00011829,,,PRIVADO
7896,00011789,,,PRIVADO
7897,00011860,-12.1026745,-77.0211435,PRIVADO
7898,00010148,-8.3646395,-74.5665971,PUBLICO
7899,00012875,-12.07081403,-77.0377884,PRIVADO
7900,00011961,,,PRIVADO
7901,00011962,,,PRIVADO
7902,00011968,,,PUBLICO
7903,00015547,,,PRIVADO
7904,00013229,,,PRIVADO
7905,00011966,,,PRIVADO
7906,00029934,-12.1262486,-77.0167473,PRIVADO
7907,00012622,,,PRIVADO
7908,00012840,,,PRIVADO
7909,00012542,,,PRIVADO
7910,00012557,-16.39073134,-71.54347701,PRIVADO
7911,00012242,,,PRIVADO
7912,00012185,-18.00617762,-70.25691708,PRIVADO
7913,00012187,,,PRIVADO
7914,00017668,,,PRIVADO
7915,00011644,,,PRIVADO
7916,00011711,,,PRIVADO
7917,00011598,,,PRIVADO
7918,00011753,,,PRIVADO
7919,00011600,,,PRIVADO
7920,00013690,,,PRIVADO
7921,00011720,-4.10531097,-81.04248896,PRIVADO
7922,00011712,,,PRIVADO
7923,00011950,,,PRIVADO
7924,00011890,,,PRIVADO
7925,00011794,-16.3426764,-71.5427212,PUBLICO
7926,00012003,-16.4041083,-71.5419793,PRIVADO
7927,00011795,,,PRIVADO
7928,00009568,,,PRIVADO
7929,00011971,-5.75738303,-78.43453713,PUBLICO
7930,00012041,-12.073667,-77.0542573,PRIVADO
7931,00013266,,,PRIVADO
7932,00011973,,,PRIVADO
7933,00015174,,,PRIVADO
7934,00012244,-4.26858705,-81.22093806,PRIVADO
7935,00008999,,,PRIVADO
7936,00012253,,,PRIVADO
7937,00013181,,,PRIVADO
7938,00012399,-12.1094981,-77.0391694,PRIVADO
7939,00013695,,,PRIVADO
7940,00012421,-12.1508078,-77.0063087,PRIVADO
7941,00012358,,,PRIVADO
7942,00012389,-12.083779,-76.9733571,PRIVADO
7943,00012486,,,PRIVADO
7944,00030191,-5.7078477,-78.8116485,PRIVADO
7945,00030337,-13.16321293,-74.22631873,PRIVADO
7946,00011609,,,PRIVADO
7947,00011621,-12.0750062,-77.0407504,PRIVADO
7948,00013449,,,PRIVADO
7949,00012233,,,PRIVADO
7950,00011811,,,PRIVADO
7951,00011749,,,PRIVADO
7952,00029988,-11.87691815,-77.01813585,PRIVADO
7953,00011983,,,PRIVADO
7954,00011801,,,PRIVADO
7955,00012165,-6.81035303,-78.55497436,PUBLICO
7956,00011797,,,PRIVADO
7957,00012125,,,PRIVADO
7958,00011934,,,PRIVADO
7959,00011800,-12.047167,-76.9963471,PRIVADO
7960,00011998,,,PRIVADO
7961,00011978,-15.4977221,-70.1330005,PRIVADO
7962,00012204,,,PRIVADO
7963,00012030,,,PRIVADO
7964,00012026,,,PRIVADO
7965,00012027,,,PRIVADO
7966,00011997,-3.6034673,-80.4817466,PUBLICO
7967,00028747,-11.9761335,-77.0827264,PRIVADO
7968,00009540,,,PRIVADO
7969,00030019,-11.9680494,-77.0039247,PRIVADO
7970,00019915,-4.17797598,-81.12581095,PUBLICO
7971,00012404,,,PRIVADO
7972,00012223,,,PRIVADO
7973,00012657,-12.0747549,-77.0385263,PRIVADO
7974,00013855,,,PRIVADO
7975,00011684,-4.9263073,-80.3411126,PRIVADO
7976,00011618,,,PRIVADO
7977,00011619,,,PRIVADO
7978,00029991,,,PRIVADO
7979,00012018,-11.986956,-77.1023677,PRIVADO
7980,00012345,,,PRIVADO
7981,00013700,-11.8626191,-77.0801932,PRIVADO
7982,00011807,,,PRIVADO
7983,00011809,,,PRIVADO
7984,00013006,,,PRIVADO
7985,00012434,,,PRIVADO
7986,00011993,,,PRIVADO
7987,00012094,-13.53195,-71.9674626,PRIVADO
7988,00011989,,,PRIVADO
7989,00012749,,,PRIVADO
7990,00016468,,,PRIVADO
7991,00012035,,,PRIVADO
7992,00029986,-12.0616438,-76.9426166,PRIVADO
7993,00009430,,,PRIVADO
7994,00012464,,,PRIVADO
7995,00012344,,,PRIVADO
7996,00012224,,,PRIVADO
7997,00012228,-8.06505886,-79.07453263,PUBLICO
7998,00012229,-8.07020065,-79.0295219,PUBLICO
7999,00012332,,,PRIVADO
8000,00011708,,,PRIVADO
8001,00011757,,,PRIVADO
8002,00011622,,,PRIVADO
8003,00011740,,,PRIVADO
8004,00011624,-7.97403705,-77.88777274,PUBLICO
8005,00011859,,,PRIVADO
8006,00009613,,,PRIVADO
8007,00011816,,,PRIVADO
8008,00011818,,,PRIVADO
8009,00011824,-12.03989738,-77.08936594,PRIVADO
8010,00012184,,,PRIVADO
8011,00028956,-12.1182889,-77.0263148,PRIVADO
8012,00012020,-12.1135576,-77.0240858,PRIVADO
8013,00012189,-10.92647897,-74.87113214,PUBLICO
8014,00012190,-12.0619524,-75.20477761,PUBLICO
8015,00012191,-12.0620893,-75.2890399,PUBLICO
8016,00012445,,,PRIVADO
8017,00012070,,,PRIVADO
8018,00012017,-13.68285061,-73.28581973,PUBLICO
8019,00012232,-13.52966729,-73.67336666,PUBLICO
8020,00012318,,,PRIVADO
8021,00012235,-5.1957226,-80.626865,PUBLICO
8022,00012236,,,PRIVADO
8023,00012398,,,PRIVADO
8024,00012520,,,PRIVADO
8025,00011626,-8.62158415,-74.80438609,PUBLICO
8026,00011628,-7.87171092,-77.89859735,PUBLICO
8027,00011629,-8.10018374,-79.10948305,PUBLICO
8028,00011750,-12.1046353,-77.0321406,PRIVADO
8029,00011633,-6.229565,-77.869165,PRIVADO
8030,00011634,,,PRIVADO
8031,00012483,,,PRIVADO
8032,00013236,,,PRIVADO
8033,00012797,,,PRIVADO
8034,00012567,-12.1416088,-76.9918155,PRIVADO
8035,00012682,,,PRIVADO
8036,00012436,-13.53195,-71.9674626,PRIVADO
8037,00012634,,,PRIVADO
8038,00012431,,,PRIVADO
8039,00030340,-16.4016598,-71.5205334,PRIVADO
8040,00030518,-12.04114891,-76.96006186,PRIVADO
8041,00013066,-11.89316186,-72.3598167,PUBLICO
8042,00013054,,,PRIVADO
8043,00013068,-12.52163631,-73.13652089,PUBLICO
8044,00013056,,,PRIVADO
8045,00013184,,,PRIVADO
8046,00013744,,,PRIVADO
8047,00013246,-12.1158733,-76.9984972,PRIVADO
8048,00012499,,,PRIVADO
8049,00012500,,,PRIVADO
8050,00013241,,,PRIVADO
8051,00013766,,,PRIVADO
8052,00012789,,,PRIVADO
8053,00013033,,,PRIVADO
8054,00017650,,,PRIVADO
8055,00030596,-11.99183855,-77.07841314,PRIVADO
8056,00030591,-12.00580969,-77.08284991,PRIVADO
8057,00013188,,,PRIVADO
8058,00012910,,,PRIVADO
8059,00013569,,,PRIVADO
8060,00013041,,,PRIVADO
8061,00012778,,,PRIVADO
8062,00012761,-7.1617465,-78.5127855,PRIVADO
8063,00028480,-9.526278,-77.53126,PUBLICO
8064,00012562,,,PRIVADO
8065,00013193,,,PRIVADO
8066,00012829,,,PRIVADO
8067,00012831,-7.198163,-78.522034,PUBLICO
8068,00012835,,,PRIVADO
8069,00030586,-11.934118,-77.084622,PRIVADO
8070,00013168,,,PRIVADO
8071,00013077,,,PRIVADO
8072,00013505,,,PRIVADO
8073,00013535,,,PRIVADO
8074,00013159,,,PRIVADO
8075,00013084,,,PRIVADO
8076,00012801,,,PRIVADO
8077,00012842,-12.07953057,-77.04551511,PRIVADO
8078,00012707,,,PRIVADO
8079,00012509,,,PRIVADO
8080,00012779,,,PRIVADO
8081,00012736,,,PRIVADO
8082,00012769,,,PRIVADO
8083,00030590,-12.0250477,-77.0564126,PRIVADO
8084,00012935,,,PRIVADO
8085,00012818,,,PRIVADO
8086,00012862,,,PRIVADO
8087,00012827,,,PRIVADO
8088,00012729,,,PRIVADO
8089,00012882,,,PRIVADO
8090,00012946,,,PRIVADO
8091,00012824,,,PRIVADO
8092,00013135,,,PRIVADO
8093,00013048,,,PRIVADO
8094,00012845,-5.1948875,-80.6322929,PRIVADO
8095,00012925,,,PRIVADO
8096,00013075,,,PRIVADO
8097,00012854,-3.73852663,-73.24121964,PRIVADO
8098,00012856,,,PRIVADO
8099,00012857,,,PRIVADO
8100,00014806,,,PRIVADO
8101,00013096,-4.9038901,-80.6852798,PRIVADO
8102,00013099,,,PRIVADO
8103,00013185,,,PUBLICO
8104,00013176,-11.106811,-77.6101788,PRIVADO
8105,00012513,,,PRIVADO
8106,00012893,,,PRIVADO
8107,00012866,-12.09092473,-77.00279396,PRIVADO
8108,00012663,-12.0861394,-77.0543242,PRIVADO
8109,00012615,,,PRIVADO
8110,00012524,,,PRIVADO
8111,00012754,,,PRIVADO
8112,00013259,,,PRIVADO
8113,00013169,,,PRIVADO
8114,00012817,,,PRIVADO
8115,00012752,,,PRIVADO
8116,00015245,,,PRIVADO
8117,00012976,,,PRIVADO
8118,00013688,-12.16863704,-76.96121804,PRIVADO
8119,00012859,,,PRIVADO
8120,00012897,-6.23005086,-77.86747828,PRIVADO
8121,00013616,,,PRIVADO
8122,00012877,,,PRIVADO
8123,00013947,,,PRIVADO
8124,00013126,-5.93660396,-78.29428934,PUBLICO
8125,00013345,,,PRIVADO
8126,00013622,-6.778068,-79.837696,PRIVADO
8127,00013129,,,PRIVADO
8128,00013138,,,PRIVADO
8129,00013145,,,PRIVADO
8130,00013107,,,PRIVADO
8131,00012687,,,PRIVADO
8132,00012743,,,PRIVADO
8133,00012535,-13.42447667,-73.52796333,PUBLICO
8134,00012714,-6.97183545,-78.3250488,PRIVADO
8135,00010823,,,PRIVADO
8136,00012921,,,PRIVADO
8137,00013016,,,PRIVADO
8138,00012981,,,PRIVADO
8139,00012918,-5.1782884,-80.6548882,PRIVADO
8140,00012757,,,PRIVADO
8141,00012951,,,PRIVADO
8142,00029819,-15.8456556,-70.0188388,PRIVADO
8143,00012886,,,PRIVADO
8144,00012887,,,PRIVADO
8145,00012890,,,PUBLICO
8146,00012971,,,PRIVADO
8147,00013017,,,PRIVADO
8148,00012931,-13.46703667,-71.50234167,PUBLICO
8149,00012926,-14.0670912,-71.70393951,PUBLICO
8150,00013822,,,PRIVADO
8151,00012998,,,PRIVADO
8152,00013205,-12.03973736,-76.99310011,PRIVADO
8153,00013312,,,PRIVADO
8154,00013834,-11.94175967,-77.06391131,PRIVADO
8155,00013315,-12.1651163,-76.9472076,PRIVADO
8156,00013207,,,PRIVADO
8157,00012540,,,PRIVADO
8158,00012541,,,PRIVADO
8159,00012547,,,PRIVADO
8160,00013063,,,PRIVADO
8161,00012839,-12.1088267,-77.0385747,PRIVADO
8162,00013018,,,PRIVADO
8163,00014545,-4.911523,-80.696926,PRIVADO
8164,00012938,,,PRIVADO
8165,00013618,,,PRIVADO
8166,00013547,,,PRIVADO
8167,00012879,,,PRIVADO
8168,00013062,,,PRIVADO
8169,00010475,,,PRIVADO
8170,00030257,,,PRIVADO
8171,00012928,,,PRIVADO
8172,00013090,,,PRIVADO
8173,00013064,-12.10462764,-76.97291772,PRIVADO
8174,00016094,-12.0281717,-77.0193529,PUBLICO
8175,00012962,,,PRIVADO
8176,00012896,,,PRIVADO
8177,00012898,,,PRIVADO
8178,00013165,-5.19671833,-80.62065833,PRIVADO
8179,00013490,-4.57511619,-81.26902814,PRIVADO
8180,00013240,-16.39159128,-71.54176848,PRIVADO
8181,00013887,,,PRIVADO
8182,00013444,,,PRIVADO
8183,00013890,-11.9642848,-77.0603491,PRIVADO
8184,00012550,-4.89,-80.6864323,PRIVADO
8185,00012553,,,PRIVADO
8186,00014267,,,PRIVADO
8187,00012555,,,PRIVADO
8188,00012780,,,PRIVADO
8189,00012566,,,PRIVADO
8190,00012573,,,PRIVADO
8191,00012781,,,PRIVADO
8192,00012575,,,PRIVADO
8193,00000987,-10.74846406,-76.3126674,PUBLICO
8194,00013344,,,PRIVADO
8195,00013190,,,PRIVADO
8196,00016852,-12.233266,-76.903259,PUBLICO
8197,00012907,-16.3902967,-71.5412497,PRIVADO
8198,00013247,,,PRIVADO
8199,00012771,,,PRIVADO
8200,00012833,,,PRIVADO
8201,00030449,-11.9419929,-77.060506,PRIVADO
8202,00030452,-12.02825402,-77.08726711,PRIVADO
8203,00012900,-12.34403911,-74.74104098,PUBLICO
8204,00012903,,,PRIVADO
8205,00012904,-12.34121314,-74.63361112,PUBLICO
8206,00012908,,,PRIVADO
8207,00012909,,,PRIVADO
8208,00013120,,,PRIVADO
8209,00013079,,,PRIVADO
8210,00013685,,,PRIVADO
8211,00013446,,,PRIVADO
8212,00014096,,,PRIVADO
8213,00013186,-12.0315691,-76.8191242,PUBLICO
8214,00013381,,,PRIVADO
8215,00012954,-5.63918393,-78.53230619,PUBLICO
8216,00012579,-7.15092293,-78.52491445,PRIVADO
8217,00013035,,,PRIVADO
8218,00012942,,,PRIVADO
8219,00013117,-13.52709866,-71.94264411,PRIVADO
8220,00012957,,,PRIVADO
8221,00014032,,,PRIVADO
8222,00013106,-12.0654226,-77.0516876,PRIVADO
8223,00013516,,,PRIVADO
8224,00012795,,,PRIVADO
8225,00012936,-18.01981134,-70.2542751,PRIVADO
8226,00013156,,,PRIVADO
8227,00013034,-12.1115287,-76.9906295,PRIVADO
8228,00012939,,,PRIVADO
8229,00012940,-13.79287351,-73.66629916,PUBLICO
8230,00013148,,,PRIVADO
8231,00013149,,,PRIVADO
8232,00013324,-12.06965339,-75.21027078,PRIVADO
8233,00013323,-12.06973208,-75.21025456,PRIVADO
8234,00013268,,,PRIVADO
8235,00014380,,,PRIVADO
8236,00013154,,,PRIVADO
8237,00013596,,,PRIVADO
8238,00012701,,,PRIVADO
8239,00012596,,,PRIVADO
8240,00012597,,,PRIVADO
8241,00012715,-16.390438,-71.5668191,PRIVADO
8242,00012679,,,PRIVADO
8243,00012723,,,PRIVADO
8244,00012796,,,PRIVADO
8245,00012937,,,PRIVADO
8246,00012902,,,PRIVADO
8247,00013599,,,PRIVADO
8248,00030283,-6.7790318,-79.8398888,PUBLICO
8249,00013170,,,PRIVADO
8250,00012952,-5.17390484,-80.62886809,PRIVADO
8251,00013127,-12.0686357,-75.2102976,PRIVADO
8252,00016000,,,PRIVADO
8253,00013330,,,PRIVADO
8254,00013174,-8.23511833,-74.89245333,PUBLICO
8255,00013285,,,PRIVADO
8256,00013857,,,PRIVADO
8257,00013177,,,PRIVADO
8258,00013422,,,PRIVADO
8259,00013340,-13.51571881,-71.97982222,PRIVADO
8260,00013179,,,PRIVADO
8261,00030587,-11.9221896,-77.0767948,PRIVADO
8262,00012612,,,PRIVADO
8263,00012603,,,PRIVADO
8264,00012988,,,PRIVADO
8265,00012790,,,PRIVADO
8266,00012713,,,PRIVADO
8267,00012604,,,PRIVADO
8268,00028531,-7.16781951,-78.51046137,PRIVADO
8269,00012920,,,PRIVADO
8270,00013136,,,PRIVADO
8271,00012915,,,PRIVADO
8272,00012953,-5.195895,-80.62051333,PUBLICO
8273,00013132,,,PRIVADO
8274,00012914,,,PRIVADO
8275,00012809,,,PRIVADO
8276,00012810,,,PRIVADO
8277,00030163,-16.41352173,-71.5352194,PRIVADO
8278,00015782,,,PRIVADO
8279,00012974,,,PRIVADO
8280,00013097,,,PRIVADO
8281,00013702,,,PRIVADO
8282,00012982,-12.0356084,-76.95175923,PUBLICO
8283,00013141,,,PRIVADO
8284,00013537,,,PRIVADO
8285,00013260,,,PRIVADO
8286,00013610,,,PRIVADO
8287,00013870,,,PRIVADO
8288,00019177,-16.4087732,-71.5349313,PRIVADO
8289,00030595,-11.9918524,-77.078341,PRIVADO
8290,00012727,,,PRIVADO
8291,00012784,,,PRIVADO
8292,00012684,,,PRIVADO
8293,00012646,,,PRIVADO
8294,00028661,-11.875115,-77.0298192,PRIVADO
8295,00017379,,,PRIVADO
8296,00012357,-8.45908351,-77.25208064,PUBLICO
8297,00012359,,,PRIVADO
8298,00013039,,,PRIVADO
8299,00012410,-13.0745177,-76.3716018,PRIVADO
8300,00012593,,,PRIVADO
8301,00012922,-12.09191054,-77.00867302,PRIVADO
8302,00012442,,,PRIVADO
8303,00030301,-12.03569877,-77.09803349,PRIVADO
8304,00030489,-13.52430673,-71.95977599,PRIVADO
8305,00013142,-12.06962716,-75.21030296,PRIVADO
8306,00013088,,,PRIVADO
8307,00013020,-5.1782884,-80.6548882,PRIVADO
8308,00012512,,,PRIVADO
8309,00012702,,,PRIVADO
8310,00012656,,,PRIVADO
8311,00013101,-12.0904161,-77.0700298,PRIVADO
8312,00012870,,,PRIVADO
8313,00012506,,,PRIVADO
8314,00012460,,,PRIVADO
8315,00009902,,,PUBLICO
8316,00030592,-11.84605677,-77.09874964,PRIVADO
8317,00014109,,,PRIVADO
8318,00012718,-7.1485916,-78.5195423,PRIVADO
8319,00012881,,,PRIVADO
8320,00012676,,,PRIVADO
8321,00012526,,,PRIVADO
8322,00012425,,,PRIVADO
8323,00014525,,,PRIVADO
8324,00013761,,,PRIVADO
8325,00012365,,,PRIVADO
8326,00012435,,,PRIVADO
8327,00030554,-12.0669619,-77.0451159,PRIVADO
8328,00014321,,,PRIVADO
8329,00013001,-13.78318155,-73.54048482,PUBLICO
8330,00013004,,,PRIVADO
8331,00013546,-5.1777455,-80.6562905,PRIVADO
8332,00013007,,,PRIVADO
8333,00012706,,,PRIVADO
8334,00013196,,,PRIVADO
8335,00013765,,,PRIVADO
8336,00015420,,,PRIVADO
8337,00012443,-12.05984613,-77.12881721,PRIVADO
8338,00013899,,,PRIVADO
8339,00010544,-6.64878273,-78.61698846,PUBLICO
8340,00030643,-8.9367032,-75.294569,PUBLICO
8341,00012772,,,PRIVADO
8342,00013180,,,PRIVADO
8343,00012644,-12.58272194,-75.03728279,PUBLICO
8344,00012668,-11.9230139,-77.0215085,PUBLICO
8345,00013370,,,PRIVADO
8346,00012447,,,PRIVADO
8347,00012368,,,PRIVADO
8348,00012370,,,PRIVADO
8349,00012683,,,PRIVADO
8350,00012968,,,PRIVADO
8351,00030349,-8.38565411,-74.54545493,PRIVADO
8352,00013040,,,PRIVADO
8353,00013735,,,PRIVADO
8354,00013237,,,PRIVADO
8355,00015718,-12.0637223,-77.0480458,PRIVADO
8356,00013143,-12.06962192,-75.21028687,PRIVADO
8357,00014319,,,PRIVADO
8358,00013386,-14.0799033,-75.7254633,PRIVADO
8359,00013322,,,PRIVADO
8360,00012624,,,PRIVADO
8361,00012617,,,PRIVADO
8362,00012658,,,PRIVADO
8363,00012871,,,PRIVADO
8364,00012963,,,PRIVADO
8365,00012867,,,PRIVADO
8366,00012649,-13.49550843,-73.54373132,PUBLICO
8367,00012919,,,PRIVADO
8368,00012858,,,PRIVADO
8369,00013037,,,PRIVADO
8370,00012865,,,PRIVADO
8371,00012872,,,PRIVADO
8372,00012699,-12.1711694,-77.0087131,PRIVADO
8373,00013399,,,PRIVADO
8374,00012452,,,PRIVADO
8375,00010660,-12.03551396,-77.13957823,PUBLICO
8376,00030248,-15.48871055,-70.12263098,PRIVADO
8377,00013716,-12.07411608,-77.07634881,PRIVADO
8378,00013197,,,PRIVADO
8379,00013387,,,PRIVADO
8380,00013845,-12.1170501,-77.0024664,PRIVADO
8381,00012466,,,PRIVADO
8382,00012472,-16.4052077,-71.5399389,PRIVADO
8383,00015168,-12.1664739,-76.976804,PRIVADO
8384,00012479,,,PRIVADO
8385,00012978,,,PRIVADO
8386,00012476,-5.2165,-80.6243663,PRIVADO
8387,00014122,,,PRIVADO
8388,00012841,,,PRIVADO
8389,00012860,-16.40312655,-71.54575511,PRIVADO
8390,00012949,,,PRIVADO
8391,00013910,-13.4245949,-76.13509,PUBLICO
8392,00012674,,,PRIVADO
8393,00013116,,,PRIVADO
8394,00012386,,,PRIVADO
8395,00012467,,,PRIVADO
8396,00013036,-12.0463731,-77.042754,PUBLICO
8397,00012391,,,PRIVADO
8398,00012392,,,PRIVADO
8399,00014436,-16.4108,-71.5203145,PRIVADO
8400,00012394,-18.0199286,-70.2486396,PRIVADO
8401,00030490,-12.0129997,-77.0042901,PRIVADO
8402,00013028,,,PRIVADO
8403,00013252,,,PRIVADO
8404,00013042,,,PRIVADO
8405,00013158,,,PRIVADO
8406,00013043,-8.00103833,-78.68470833,PUBLICO
